id,filename,full_text,confidence,audio_duration_seconds,word_count,is_sales,is_rebuttal,is_obj,redacted_pii_policies
conv_20250813073921_8788,synthetic_20250515_7576.json,"Dzień dobry, nazywam się Joanna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Joanna konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.882315,325,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5385,synthetic_20250222_2430.json,"Dzień dobry, nazywam się Małgorzata i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Ewa karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.931276,440,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9848,synthetic_20250328_1978.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Grzegorz problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.971446,271,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1344,synthetic_20250601_6333.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.881289,225,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3335,synthetic_20250620_9867.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Katarzyna karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.891902,279,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4845,synthetic_20250321_7721.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.916326,442,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2438,synthetic_20250512_4012.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.947323,148,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7614,synthetic_20250812_1283.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.906979,392,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3467,synthetic_20250705_1500.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.891814,110,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5604,synthetic_20250221_9875.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.946214,328,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2817,synthetic_20250501_4840.json,"Dzień dobry, nazywam się Małgorzata i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Marek? Tak, ale już mam podobny produkt w innym banku. Rozumiem, ale Santander Protect Plus może oferować lepsze warunki. Jakie konkretnie? Oprocentowanie tylko 5.9%, brak opłat za prowadzenie i możliwość zwiększenia limitu. To rzeczywiście lepiej niż mam teraz. Czy mogę poznać więcej szczegółów? Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.958798,245,80,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1645,synthetic_20250315_1884.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.91054,491,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7902,synthetic_20250314_1453.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.946969,221,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5363,synthetic_20250408_4345.json,"Dzień dobry, nazywam się Anna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Michał błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.955917,226,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3719,synthetic_20250708_5604.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Joanna? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Nie, dziękuję, nie jestem zainteresowany/a. Rozumiem, ale może warto poznać szczegóły? Santander FlexiLimit oferuje bardzo niskie oprocentowanie. Ile wynosi? Tylko 5.9% w skali roku. To brzmi drogo. W porównaniu do innych banków to bardzo atrakcyjna oferta. Dodatkowo nie ma ukrytych kosztów. Hmm, a jakie są warunki? Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.851722,228,90,True,True,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9511,synthetic_20250504_9295.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.883986,428,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8447,synthetic_20250614_5955.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.930171,339,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1404,synthetic_20250806_5983.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Paweł konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.87211,582,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1579,synthetic_20250304_7063.json,"Dzień dobry, nazywam się Paweł i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.852149,328,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4528,synthetic_20250215_5388.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.888333,295,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8666,synthetic_20250803_9154.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Katarzyna inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.850654,354,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6962,synthetic_20250217_3427.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Agnieszka inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.909036,229,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3883,synthetic_20250712_6938.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.894397,498,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7899,synthetic_20250510_9837.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.934277,466,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5590,synthetic_20250531_6606.json,"Dzień dobry, nazywam się Michał i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.878105,370,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4423,synthetic_20250215_6443.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.979747,581,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4891,synthetic_20250604_6544.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Ewa bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.894073,378,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5448,synthetic_20250616_4276.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Katarzyna błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.871324,388,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3812,synthetic_20250328_2188.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Elżbieta? Tak, ale już mam podobny produkt w innym banku. Rozumiem, ale Santander FlexiLimit może oferować lepsze warunki. Jakie konkretnie? Oprocentowanie tylko 5.9%, brak opłat za prowadzenie i możliwość zwiększenia limitu. To rzeczywiście lepiej niż mam teraz. Czy mogę poznać więcej szczegółów? Czy chciałby pan/pani, żebym skontaktował się ponownie w dogodnym terminie?",0.946571,132,78,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3610,synthetic_20250313_9065.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Robert planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.91523,89,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1503,synthetic_20250403_2022.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Elżbieta błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.870651,343,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4877,synthetic_20250531_6958.json,"Dzień dobry, nazywam się Magdalena i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Robert? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Dziękuję za rozmowę. Życzę miłego dnia!",0.877802,292,66,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5843,synthetic_20250313_5009.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.905685,380,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9804,synthetic_20250505_2115.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.957443,407,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8604,synthetic_20250422_9964.json,"Dzień dobry, nazywam się Łukasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.971537,292,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1239,synthetic_20250801_4286.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Tomasz? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Co to za produkt? Santander FlexiLimit to nasz flagowy produkt finansowy. Jakie ma zalety? Oferuje bardzo niskie oprocentowanie, brak ukrytych kosztów i elastyczne warunki spłaty. Brzmi interesująco. Czy mogę poznać szczegóły? Oczywiście! Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.946831,463,77,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9354,synthetic_20250406_5078.json,"Dzień dobry, nazywam się Magdalena i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.886284,372,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6253,synthetic_20250402_6795.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.920075,530,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6869,synthetic_20250308_9609.json,"Dzień dobry, nazywam się Marek i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Maria finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.898946,554,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5404,synthetic_20250812_9059.json,"Dzień dobry, nazywam się Joanna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Adam? Tak, ale już mam podobny produkt w innym banku. Rozumiem, ale Santander Premium Card może oferować lepsze warunki. Jakie konkretnie? Oprocentowanie tylko 5.9%, brak opłat za prowadzenie i możliwość zwiększenia limitu. To rzeczywiście lepiej niż mam teraz. Czy mogę poznać więcej szczegółów? Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.877411,347,80,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2115,synthetic_20250403_8537.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.947769,436,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6211,synthetic_20250405_3862.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Maria finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.979767,379,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6579,synthetic_20250719_1999.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.949929,577,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7062,synthetic_20250728_9928.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.87416,363,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1801,synthetic_20250513_6674.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Paweł reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.888131,120,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3571,synthetic_20250314_8785.json,"Dzień dobry, nazywam się Marcin i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.953347,152,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1146,synthetic_20250227_5287.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Grzegorz konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.900356,149,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3186,synthetic_20250722_1451.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Piotr karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.910464,530,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9817,synthetic_20250512_6308.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.869189,258,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
