id,conversation,is_sales,is_rebuttal,is_obj
3391,"Witam, nazywam się Monika Nowacka, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3392,"Witam, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Telefon tak, ale adres już nie aktualny.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3393,"Witam, nazywam się Grzegorz Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3394,"Witam, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3395,"Witam, nazywam się Jarosław Piotrowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Tak, wszystko się zgadza.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3396,"Witam, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję. Wszystko w porządku.",0,0,0
3397,"Witam, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3398,"Witam, nazywam się Beata Krawczyk, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Tak, wszystko się zgadza.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3399,"Witam, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Tak, wszystko się zgadza.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję za telefon.",0,0,0
3400,"Witam, nazywam się Grzegorz Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Wszystko aktualne.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3401,"Witam, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3402,"Witam, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Wszystko aktualne.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3403,"Witam, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3404,"Witam, nazywam się Krzysztof Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3405,"Witam, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Wszystko aktualne.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3406,"Witam, nazywam się Tomasz Kowalczyk, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3407,"Witam, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3408,"Witam, nazywam się Agnieszka Zielińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3409,"Witam, nazywam się Krzysztof Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3410,"Witam, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Tak, wszystko się zgadza.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3411,"Witam, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3412,"Witam, nazywam się Grzegorz Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3413,"Witam, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Tak, wszystko się zgadza.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3414,"Witam, nazywam się Anna Kowalska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3415,"Witam, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3416,"Witam, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Telefon tak, ale adres już nie aktualny.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję za telefon.",0,0,0
3417,"Witam, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3418,"Witam, nazywam się Paweł Lewandowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Tak, wszystko się zgadza.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3419,"Witam, nazywam się Anna Kowalska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3420,"Witam, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3421,"Witam, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Tak, wszystko się zgadza.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie, dziękuję za telefon.",0,0,0
3422,"Witam, nazywam się Małgorzata Kaczmarek, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3423,"Witam, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3424,"Witam, nazywam się Agnieszka Zielińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3425,"Witam, nazywam się Michał Zieliński, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję za telefon.",0,0,0
3426,"Witam, nazywam się Agnieszka Zielińska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Wszystko aktualne.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3427,"Witam, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Tak, wszystko się zgadza.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3428,"Witam, nazywam się Łukasz Woźniak, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3429,"Witam, nazywam się Krzysztof Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, ale szybko.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3430,"Witam, nazywam się Grzegorz Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję za telefon.",0,0,0
3431,"Witam, nazywam się Magdalena Wójcik, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3432,"Witam, nazywam się Monika Nowacka, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Tak, wszystko się zgadza.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3433,"Witam, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie, dziękuję. Wszystko w porządku.",0,0,0
3434,"Witam, nazywam się Jarosław Piotrowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3435,"Witam, nazywam się Anna Kowalska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Tak, wszystko się zgadza.

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3436,"Witam, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję za telefon.",0,0,0
3437,"Witam, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3438,"Witam, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie, dziękuję za telefon.",0,0,0
3439,"Witam, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, ale szybko.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Telefon tak, ale adres już nie aktualny.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3440,"Witam, nazywam się Jarosław Piotrowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3441,"Witam, nazywam się Michał Zieliński, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Telefon tak, ale adres już nie aktualny.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3442,"Witam, nazywam się Paweł Lewandowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Tak, wszystko się zgadza.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie, dziękuję za telefon.",0,0,0
3443,"Witam, nazywam się Beata Krawczyk, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Dziękuję za weryfikację. Czy ma Pan może pytania o nasze produkty bankowe?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3444,"Witam, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3445,"Witam, nazywam się Magdalena Wójcik, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3446,"Witam, nazywam się Małgorzata Kaczmarek, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Wszystko aktualne.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3447,"Witam, nazywam się Magdalena Wójcik, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Tak, wszystko się zgadza.

Świetnie. Skoro już rozmawiamy, może zainteresuje Pana nasza nowa oferta?

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3448,"Witam, nazywam się Michał Zieliński, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Zgodnie z przepisami musimy zaktualizować dane kontaktowe. Czy numer telefonu 601234567 jest aktualny?

Tak, wszystko się zgadza.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3449,"Witam, nazywam się Paweł Lewandowski, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, słucham.

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Nie, zmieniłem adres. Podać nowy?

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Nie potrzebuję nic więcej. Dzięki.",0,0,0
3450,"Witam, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pan chwilę?

Tak, o co chodzi?

Potrzebuję zweryfikować dane osobowe. Czy nadal mieszka Pan przy ul. Kwiatowej 12?

Telefon tak, ale adres już nie aktualny.

Dziękuję. Wszystko zaktualizowane. Miłego dnia!

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
3451,"Witam, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie aktualizacji danych w systemie. Czy ma Pani chwilę?

Tak, słucham.

Ze względów regulacyjnych weryfikujemy dane klientów. Czy zmienił się Pana adres zamieszkania?

Telefon tak, ale adres już nie aktualny.

W porządku. Czy potrzebuje Pan informacji o innych usługach banku?

Tak, może pan opowiedzieć o nowych produktach.",0,0,0
